time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1561000600.29443574,0.02239733,4521,0.00547982,0.00000000,0,0.00000000,775139,776208,1542,0.00573910
1561000600.39457774,0.01963932,4592,0.00474607,0.00000000,0,0.00000000,774829,776108,1647,0.00000000
1561000600.49390268,0.02837271,4590,0.01427440,0.00000000,0,0.00000000,776108,777450,1618,0.00191590
1561000600.59503102,0.01727479,4604,0.00493210,0.00000000,0,0.00000000,775960,777386,1593,0.00000000
1561000600.69345427,0.02089428,4627,0.00461715,0.00000000,0,0.00000000,776864,778217,1629,0.00328767
1561000600.79501653,0.02000129,4566,0.00620757,0.00000000,0,0.00000000,778217,779380,1559,0.00000000
1561000600.89464641,0.01980469,4529,0.00671816,0.00000000,0,0.00000000,779380,780441,1657,0.00159056
1561000600.99319744,0.02126889,4488,0.00769046,0.00000000,0,0.00000000,780441,781402,1535,0.00000000
1561000601.09447861,0.02089645,4441,0.00580538,0.00000000,0,0.00000000,781402,782264,1517,0.00299400
1561000601.19312382,0.01863383,4431,0.00397917,0.00000000,0,0.00000000,782264,783243,1481,0.00000000
1561000601.29304671,0.02261487,4472,0.00838751,0.00000000,0,0.00000000,783243,784132,1536,0.00606282
1561000601.39451194,0.02438747,4442,0.00805810,0.00000000,0,0.00000000,784132,785433,1558,0.00000000
1561000601.49313331,0.02105841,4422,0.00471992,0.00000000,0,0.00000000,783693,784943,1554,0.00552998
1561000601.59464645,0.02057872,4388,0.00813071,0.00000000,0,0.00000000,784943,786221,1567,0.00000000
1561000601.69360161,0.01839295,4365,0.00495683,0.00000000,0,0.00000000,784714,785886,1601,0.00244664
1561000601.79475236,0.02260049,4371,0.00807575,0.00000000,0,0.00000000,785886,787351,1592,0.00000000
1561000601.89319324,0.01812796,4387,0.00471272,0.00000000,0,0.00000000,786065,787353,1546,0.00563861
1561000601.99349499,0.02082893,4466,0.00748916,0.00000000,0,0.00000000,787299,788612,1697,0.00000000
1561000602.09459472,0.02140252,4455,0.00837361,0.00000000,0,0.00000000,788612,789905,1728,0.00568840
1561000602.19325662,0.02720850,4516,0.00913626,0.00000000,0,0.00000000,789905,791022,1686,0.00000000
1561000602.29471207,0.02739112,4595,0.00842573,0.00000000,0,0.00000000,791022,792173,1653,0.00577252
1561000602.39478302,0.02499285,4589,0.00696661,0.00000000,0,0.00000000,792173,793316,1625,0.00000000
1561000602.49451232,0.02724707,4658,0.00536676,0.00000000,0,0.00000000,792829,793775,1683,0.00272037
1561000602.59492874,0.02325275,4665,0.00479496,0.00000000,0,0.00000000,793775,794914,1687,0.00000000
1561000602.69344878,0.02280994,4676,0.00512116,0.00000000,0,0.00000000,794914,795841,1715,0.00304458
1561000602.79399371,0.02423216,4694,0.00610562,0.00000000,0,0.00000000,795841,797002,1724,0.00000000
1561000602.89468479,0.02869565,4721,0.01027702,0.00000000,0,0.00000000,797002,798018,1815,0.00302547
1561000602.99343657,0.01958086,4771,0.00571110,0.00000000,0,0.00000000,795788,797238,1717,0.00000000
1561000603.09485078,0.02933143,4821,0.00880973,0.00000000,0,0.00000000,797238,798603,1742,0.00649431
1561000603.19475555,0.02772232,4833,0.00797186,0.00000000,0,0.00000000,797869,799292,1800,0.00000000
1561000603.29442573,0.02569491,4878,0.01028324,0.00000000,0,0.00000000,799292,800927,1847,0.00319830
1561000603.39467096,0.02595332,4824,0.00652022,0.00000000,0,0.00000000,799536,800962,1757,0.00000000
1561000603.49483919,0.02434950,4797,0.00604324,0.00000000,0,0.00000000,799787,801132,1719,0.00282659
1561000603.59493327,0.02287810,4742,0.00457790,0.00000000,0,0.00000000,801132,802260,1660,0.00000000
1561000603.69356441,0.02022733,4705,0.00627593,0.00000000,0,0.00000000,802260,803363,1617,0.00444821
1561000603.79536581,0.02583398,4646,0.00670470,0.00000000,0,0.00000000,803363,804406,1570,0.00000000
1561000603.89514327,0.02412599,4767,0.00510325,0.00000000,0,0.00000000,804406,805307,1548,0.00637286
1561000603.99451065,0.02636573,4882,0.00822588,0.00000000,0,0.00000000,805307,806188,1590,0.00000000
1561000604.09511089,0.02218615,4980,0.00623955,0.00000000,0,0.00000000,805911,806941,1577,0.00650475
1561000604.19330120,0.02847373,5168,0.00832725,0.00000000,0,0.00000000,806941,807881,1647,0.00000000
1561000604.29471779,0.02718283,5048,0.00903637,0.00000000,0,0.00000000,807881,808942,1544,0.00285711
1561000604.39494801,0.02551063,5002,0.00862323,0.00000000,0,0.00000000,808730,809201,1545,0.00000000
1561000604.49468732,0.02684687,5055,0.00942261,0.00000000,0,0.00000000,809100,810003,1559,0.00322847
1561000604.59518671,0.02400068,5053,0.00590855,0.00000000,0,0.00000000,810003,810845,1536,0.00000000
1561000604.69396615,0.02478437,4940,0.00602700,0.00000000,0,0.00000000,810845,811846,1626,0.00524051
1561000604.79524469,0.03233847,4850,0.01442279,0.00000000,0,0.00000000,811846,812846,1522,0.00000000
1561000604.89523482,0.01981345,4628,0.00501096,0.00000000,0,0.00000000,809690,810930,1453,0.00383179
1561000604.99392319,0.01867722,4617,0.00420676,0.00000000,0,0.00000000,810930,812202,1572,0.00000000
1561000605.09466219,0.02154601,4483,0.00799887,0.00000000,0,0.00000000,812202,813422,1505,0.00294543
1561000605.19365311,0.02158569,4551,0.00781154,0.00000000,0,0.00000000,812170,813355,1582,0.00000000
1561000605.29435730,0.02672496,4586,0.00999635,0.00000000,0,0.00000000,813355,814446,1571,0.00000000
1561000605.39566255,0.02583176,4645,0.00782760,0.00000000,0,0.00000000,814446,815531,1667,0.00233390
1561000605.49270248,0.02286846,4637,0.00830054,0.00000000,0,0.00000000,815531,816551,1560,0.00184922
1561000605.59424448,0.02113133,4539,0.00669419,0.00000000,0,0.00000000,816551,817426,1586,0.00000000
1561000605.69333100,0.02109979,4433,0.00675728,0.00000000,0,0.00000000,817426,818385,1526,0.00254249
1561000605.79434323,0.02506881,4332,0.00697979,0.00000000,0,0.00000000,818263,819230,1452,0.00000000
1561000605.89402914,0.02066550,4261,0.00530352,0.00000000,0,0.00000000,819200,820233,1414,0.00673951
1561000605.99603701,0.02325255,4148,0.00537539,0.00000000,0,0.00000000,820173,820825,1425,0.00000000
1561000606.09591651,0.02280610,4077,0.00652331,0.00000000,0,0.00000000,820825,821764,1358,0.00639998
1561000606.19458675,0.02335399,4037,0.00720839,0.00000000,0,0.00000000,821764,822296,1334,0.00000000
1561000606.29580164,0.01977450,4013,0.00434587,0.00000000,0,0.00000000,822296,823056,1426,0.00000000
1561000606.39464283,0.01989575,3887,0.00389882,0.00000000,0,0.00000000,823056,823898,1312,0.00371941
1561000606.49587893,0.01741811,3930,0.00408787,0.00000000,0,0.00000000,823898,824513,1322,0.00443749
1561000606.59571409,0.01967736,3865,0.00657452,0.00000000,0,0.00000000,824513,825317,1298,0.00000000
1561000606.69436502,0.02122468,3824,0.00643090,0.00000000,0,0.00000000,825317,826319,1284,0.00319430
1561000606.79561591,0.02062539,3815,0.00469776,0.00000000,0,0.00000000,825489,826406,1267,0.00000000
1561000606.89444256,0.01756842,3781,0.00314025,0.00000000,0,0.00000000,826406,827299,1238,0.00000000
1561000606.99575424,0.01826158,3625,0.00447354,0.00000000,0,0.00000000,827299,827994,1199,0.00381433
1561000607.09564185,0.02592776,3604,0.01092533,0.00000000,0,0.00000000,827994,828719,1221,0.00437548
1561000607.19486737,0.01579232,3541,0.00252288,0.00000000,0,0.00000000,824690,825822,1216,0.00000000
1561000607.29570103,0.02045912,3550,0.00439012,0.00000000,0,0.00000000,825822,826821,1216,0.00249174
1561000607.39579415,0.01736569,3567,0.00358452,0.00000000,0,0.00000000,826763,827662,1232,0.00000000
1561000607.49453425,0.01632662,3573,0.00276000,0.00000000,0,0.00000000,827662,828546,1226,0.00177170
1561000607.59591818,0.01859464,3633,0.00482882,0.00000000,0,0.00000000,828546,829411,1268,0.00000000
1561000607.69455409,0.02114559,3572,0.00654039,0.00000000,0,0.00000000,829411,830265,1206,0.00000000
1561000607.79572821,0.02129868,3503,0.00532269,0.00000000,0,0.00000000,830265,830907,1245,0.00538834
1561000607.89558768,0.01935943,3410,0.00508952,0.00000000,0,0.00000000,830907,831427,1170,0.00000000
1561000607.99565935,0.02111803,3408,0.00491118,0.00000000,0,0.00000000,831427,832141,1209,0.00302578
1561000608.09573293,0.02024885,3509,0.00465253,0.00000000,0,0.00000000,832141,833073,1257,0.00661897
1561000608.19461370,0.01762662,3578,0.00391036,0.00000000,0,0.00000000,833073,833731,1259,0.00000000
1561000608.29592609,0.02015013,3637,0.00489963,0.00000000,0,0.00000000,833731,834380,1342,0.00286680
1561000608.39601851,0.02022308,3696,0.00417593,0.00000000,0,0.00000000,834380,835279,1309,0.00000000
1561000608.49599314,0.02347132,3804,0.00649162,0.00000000,0,0.00000000,835279,836209,1390,0.00324874
1561000608.59597564,0.02024373,3870,0.00593267,0.00000000,0,0.00000000,836209,836823,1381,0.00000000
1561000608.69465017,0.03757163,3922,0.02543594,0.00000000,0,0.00000000,836823,837991,1423,0.00215974
1561000608.79604340,0.02275359,4013,0.00374575,0.00000000,0,0.00000000,837991,839467,1487,0.00000000
1561000608.89497113,0.02131190,4078,0.00392133,0.00000000,0,0.00000000,839467,840964,1508,0.00250919
1561000608.99569559,0.02301630,4099,0.00453397,0.00000000,0,0.00000000,837898,838582,1446,0.00000000
1561000609.09552836,0.02019656,4168,0.00520056,0.00000000,0,0.00000000,838582,839606,1500,0.00270532
1561000609.19452620,0.02058815,4220,0.00591838,0.00000000,0,0.00000000,839606,840521,1471,0.00000000
1561000609.29553413,0.02649067,4247,0.00763931,0.00000000,0,0.00000000,840521,841362,1439,0.00355683
1561000609.39549112,0.02220811,4258,0.00459089,0.00000000,0,0.00000000,841362,842156,1411,0.00000000
1561000609.49506330,0.02214348,4300,0.00486472,0.00000000,0,0.00000000,842156,843055,1476,0.00434990
1561000609.59534073,0.01828601,4327,0.00390711,0.00000000,0,0.00000000,843055,843902,1391,0.00000000
1561000609.69415236,0.02226798,4339,0.00475461,0.00000000,0,0.00000000,843902,844694,1521,0.00255009
1561000609.79447627,0.02290728,4328,0.00454903,0.00000000,0,0.00000000,844694,845629,1438,0.00000000
1561000609.89430761,0.01749547,4362,0.00412643,0.00000000,0,0.00000000,845629,846504,1479,0.00494636
1561000609.99459100,0.02177646,4367,0.00616147,0.00000000,0,0.00000000,846504,846712,1516,0.00000000
1561000610.09574962,0.03128818,4382,0.01406038,0.00000000,0,0.00000000,846712,847695,1472,0.00000000
1561000610.19468093,0.01489189,4361,0.00324448,0.00000000,0,0.00000000,845554,846818,1465,0.00214775
1561000610.29589915,0.02181123,4338,0.00492879,0.00000000,0,0.00000000,846818,848022,1471,0.00000000
1561000610.39568138,0.01954294,4393,0.00538271,0.00000000,0,0.00000000,848022,849072,1527,0.00288878
1561000610.49461961,0.02073502,4314,0.00424220,0.00000000,0,0.00000000,849072,850147,1538,0.00000000
1561000610.59591436,0.02260085,4340,0.00610585,0.00000000,0,0.00000000,850147,851106,1545,0.00345203
1561000610.69449091,0.02229252,4249,0.00547740,0.00000000,0,0.00000000,851106,852041,1484,0.00334111
1561000610.79570627,0.02469881,4288,0.00737960,0.00000000,0,0.00000000,852041,852848,1513,0.00000000
1561000610.89571333,0.02277596,4193,0.00774540,0.00000000,0,0.00000000,852848,853732,1526,0.00390135
1561000610.99450254,0.01828668,4244,0.00573771,0.00000000,0,0.00000000,853732,854624,1468,0.00000000
1561000611.09575772,0.02315404,4335,0.00676649,0.00000000,0,0.00000000,854624,855778,1621,0.00201383
1561000611.19450545,0.02196527,4353,0.00519327,0.00000000,0,0.00000000,855315,856196,1612,0.00000000
1561000611.29573894,0.02102906,4381,0.00518769,0.00000000,0,0.00000000,856196,857423,1633,0.00280718
1561000611.39532113,0.03006834,4462,0.01207800,0.00000000,0,0.00000000,856833,858246,1667,0.00000000
1561000611.49501252,0.01786532,4486,0.00306382,0.00000000,0,0.00000000,854851,856365,1685,0.00454778
1561000611.59586644,0.02131001,4514,0.00517387,0.00000000,0,0.00000000,856365,857748,1654,0.00000000
1561000611.69690752,0.01891593,4543,0.00426561,0.00000000,0,0.00000000,857748,859053,1718,0.00257769
1561000611.79723215,0.02813240,4577,0.00851031,0.00000000,0,0.00000000,859053,860144,1663,0.00000000
1561000611.89706135,0.01687926,4484,0.00431895,0.00000000,0,0.00000000,860144,861312,1697,0.00245986
1561000611.99609566,0.02291343,4496,0.00547705,0.00000000,0,0.00000000,861312,862488,1727,0.00000000
1561000612.09724331,0.02903706,4404,0.01428497,0.00000000,0,0.00000000,862488,863917,1686,0.00477519
1561000612.19619274,0.01705880,4461,0.00304091,0.00000000,0,0.00000000,861191,862785,1700,0.00000000
1561000612.29727340,0.02096299,4504,0.00512124,0.00000000,0,0.00000000,862785,864193,1673,0.00000000
1561000612.39688015,0.01716509,4483,0.00375270,0.00000000,0,0.00000000,864193,865526,1643,0.00246636
1561000612.49748731,0.01630674,4484,0.00436208,0.00000000,0,0.00000000,865526,866764,1737,0.00323259
1561000612.59772396,0.01661187,4516,0.00443621,0.00000000,0,0.00000000,866764,867957,1720,0.00000000
1561000612.69707704,0.01792460,4489,0.00463178,0.00000000,0,0.00000000,867957,869144,1804,0.00000000
1561000612.79773927,0.01907230,4429,0.00448625,0.00000000,0,0.00000000,869144,870296,1688,0.00226411
1561000612.89621854,0.02212844,4348,0.00425152,0.00000000,0,0.00000000,870296,871478,1684,0.00403731
1561000612.98950195,0.01942348,4347,0.00492152,0.00000000,0,0.00000000,871478,872491,1655,0.00000000
1561000613.08923125,0.02217695,4275,0.00493386,0.00000000,0,0.00000000,872491,873520,1643,0.00271978
1561000613.18830824,0.02405671,4309,0.00811232,0.00000000,0,0.00000000,873520,874999,1767,0.00000000
1561000613.28957129,0.02211983,4312,0.00601030,0.00000000,0,0.00000000,872638,874143,1743,0.00000000
1561000613.38959861,0.02761798,4200,0.00989096,0.00000000,0,0.00000000,874143,875553,1618,0.00168599
1561000613.48837852,0.02573219,4254,0.00550916,0.00000000,0,0.00000000,873577,875032,1615,0.00167905
1561000613.58939099,0.02315582,4236,0.00388053,0.00000000,0,0.00000000,875032,876371,1633,0.00000000
1561000613.68809867,0.02254130,4166,0.00590293,0.00000000,0,0.00000000,876371,877655,1634,0.00392012
1561000613.78913021,0.02331627,4168,0.00453408,0.00000000,0,0.00000000,877655,878901,1681,0.00000000
1561000613.88886642,0.02445461,4130,0.00495224,0.00000000,0,0.00000000,878901,880020,1650,0.00000000
1561000613.98807549,0.02009925,4166,0.00672063,0.00000000,0,0.00000000,880020,881050,1656,0.00471454
1561000614.08915186,0.02636925,4119,0.01102013,0.00000000,0,0.00000000,881050,882318,1668,0.00399175
1561000614.18809462,0.01882936,4124,0.00428907,0.00000000,0,0.00000000,879217,880677,1612,0.00000000
1561000614.28907847,0.01979502,4134,0.00346485,0.00000000,0,0.00000000,880677,882043,1659,0.00271826
1561000614.38799024,0.01793771,4100,0.00385091,0.00000000,0,0.00000000,882043,883391,1669,0.00000000
1561000614.48907900,0.01829931,4076,0.00480874,0.00000000,0,0.00000000,883391,884601,1644,0.00507973
1561000614.58918858,0.02455833,4096,0.00566731,0.00000000,0,0.00000000,884601,885747,1636,0.00000000
1561000614.68815708,0.01608007,4108,0.00385714,0.00000000,0,0.00000000,885747,886842,1654,0.00300834
1561000614.78941822,0.02201664,4058,0.00486943,0.00000000,0,0.00000000,886842,887746,1575,0.00000000
1561000614.88871312,0.02313069,4147,0.00488078,0.00000000,0,0.00000000,887746,888880,1618,0.00318202
1561000614.98816085,0.02516125,4124,0.00762056,0.00000000,0,0.00000000,888880,889485,1547,0.00000000
1561000615.08914161,0.02231535,4189,0.00552870,0.00000000,0,0.00000000,889485,890462,1645,0.00248409
1561000615.18913579,0.02327510,4140,0.00551245,0.00000000,0,0.00000000,890462,891563,1648,0.00000000
1561000615.28914332,0.03224494,4118,0.01610436,0.00000000,0,0.00000000,891563,892654,1671,0.00364059
1561000615.38844490,0.02188600,4019,0.00318470,0.00000000,0,0.00000000,892654,894269,1628,0.00000000
1561000615.48965192,0.01624968,4068,0.00344621,0.00000000,0,0.00000000,890879,892161,1560,0.00000000
1561000615.58931184,0.01613769,4045,0.00373425,0.00000000,0,0.00000000,892161,893351,1581,0.00422384
1561000615.68927717,0.01523734,3876,0.00382103,0.00000000,0,0.00000000,893351,894376,1471,0.00000000
1561000615.78839374,0.02609680,3923,0.00684728,0.00000000,0,0.00000000,894376,895407,1572,0.00378837
1561000615.88808441,0.01982162,3913,0.00501149,0.00000000,0,0.00000000,895407,896416,1569,0.00000000
1561000615.98922086,0.01862913,3928,0.00436691,0.00000000,0,0.00000000,896416,897320,1524,0.00230377
1561000616.08903503,0.01740026,3874,0.00427585,0.00000000,0,0.00000000,897320,898248,1568,0.00213990
1561000616.18861365,0.01698095,3769,0.00478490,0.00000000,0,0.00000000,898248,899210,1552,0.00000000
1561000616.28874826,0.01621112,3681,0.00416603,0.00000000,0,0.00000000,898793,899701,1430,0.00000000
1561000616.38867617,0.01719943,3599,0.00596468,0.00000000,0,0.00000000,899701,900604,1368,0.00196751
1561000616.48947334,0.01903348,3613,0.00648261,0.00000000,0,0.00000000,900604,901624,1420,0.00184317
1561000616.58943510,0.02062126,3646,0.00936547,0.00000000,0,0.00000000,901624,902906,1443,0.00000000
1561000616.68942952,0.01967955,3678,0.00487170,0.00000000,0,0.00000000,900006,901255,1490,0.00179433
1561000616.78968430,0.02039452,3715,0.00687446,0.00000000,0,0.00000000,901255,902479,1541,0.00000000
1561000616.88892746,0.02089793,3689,0.00442421,0.00000000,0,0.00000000,902479,903530,1546,0.00187850
1561000616.98959947,0.02110025,3757,0.00559408,0.00000000,0,0.00000000,903530,904752,1695,0.00000000
1561000617.08957410,0.02015682,3752,0.00483453,0.00000000,0,0.00000000,904752,905824,1593,0.00000000
1561000617.18857670,0.02104701,3745,0.00744565,0.00000000,0,0.00000000,905824,906736,1604,0.00266779
1561000617.28901601,0.02130057,3697,0.00443652,0.00000000,0,0.00000000,906736,907804,1619,0.00000000
1561000617.38806963,0.01802137,3662,0.00431106,0.00000000,0,0.00000000,907804,908927,1549,0.00263313
1561000617.48905563,0.02107747,3645,0.00720911,0.00000000,0,0.00000000,908578,910081,1520,0.00000000
1561000617.58915401,0.02007136,3783,0.00368642,0.00000000,0,0.00000000,907946,909329,1710,0.00241517
1561000617.68814921,0.01945192,3837,0.00523582,0.00000000,0,0.00000000,909329,910669,1695,0.00000000
1561000617.78931689,0.01942753,3814,0.00381157,0.00000000,0,0.00000000,910669,911896,1641,0.00824721
1561000617.88834167,0.02046789,3809,0.00424381,0.00000000,0,0.00000000,911896,913033,1717,0.00000000
1561000617.98866177,0.01905731,3833,0.00489233,0.00000000,0,0.00000000,913033,914103,1659,0.00238693
1561000618.08923459,0.01939189,3869,0.00512169,0.00000000,0,0.00000000,914103,915189,1684,0.00000000
1561000618.18810630,0.01891779,3827,0.00515950,0.00000000,0,0.00000000,915189,916155,1646,0.00215333
1561000618.28912735,0.01839069,3810,0.00416793,0.00000000,0,0.00000000,916155,917250,1570,0.00000000
1561000618.38802195,0.01563433,3794,0.00426366,0.00000000,0,0.00000000,917250,918278,1616,0.00826315
1561000618.48908615,0.02291244,3749,0.00659020,0.00000000,0,0.00000000,918278,919229,1593,0.00218843
